"","id","citypath","introtext","cityname","city_latitude","city_longitude","scheme_color","lez","urb_toll","other_reg","em_scheme"
"298","1394","http://urbanaccessregulations.eu/countries-mainmenu-147/norway-mainmenu-197/bergen-odd-even-scheme","There is an emergency scheme during high pollution events.<br>
First time the scheme came into action was 06.01.- 08.01.2016.

<br>There is also a <a title=""Charging Scheme"" href=""http://urbanaccessregulations.eu/countries-mainmenu-147/norway-mainmenu-197/bergen-charging-scheme"">Charging Scheme </a> is in place in Bergen.
<br>A <a title=""Low Emission Zone"" href=""/countries-mainmenu-147/norway-mainmenu-197/bergen"">Low Emission Zone</a> being also planned for Bergen, as soon as it gets government approval.



","Bergen - Emergency Scheme",60.39,5.32,"4",FALSE,FALSE,FALSE,TRUE
"299","1547","/countries-mainmenu-147/spain/67-countries/spain/spain-lez/693-sevilla-emergency-restriction","Sevilla has an emergency restriction in the city centre. 
","Sevilla - Emergency Restriction",37.38,-5.9845,"4",FALSE,FALSE,FALSE,TRUE
"300","1193","http://urbanaccessregulations.eu/countries-mainmenu-147/france/paris-odd-even-scheme","There are a number of schemes in Paris","Paris - Emergency Scheme",48.86,2.35,"4",FALSE,FALSE,FALSE,TRUE
"301","1412","http://urbanaccessregulations.eu/countries-mainmenu-147/spain/madrid-odd-and-even-numberplates","<p>
	Madrid has various schemes in place:</p>

<ul>
	<li>
		a <a href=""/countries-mainmenu-147/spain/madrid"" title=""low emission zone"">low emission parking scheme</a>&nbsp;that favours less polluting vehicles</li>
	<li>
		a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/spain/madrid-access-restriction"">low emission traffic limited zone</a>&nbsp;vehicles have to be owned by residents or zero emission</li>
	<li>
		an <a href=""/countries-mainmenu-147/spain/madrid-odd-and-even-numberplates"">emergency scheme</a>&nbsp;</li>
	<li>
		a <a href=""/countries-mainmenu-147/spain/madrid-weight"" title=""weight restriction"">weight regulation</a></li>
</ul>

<p>
	<strong>NEW! From&nbsp;30 November 2018&nbsp;<a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/spain/madrid-access-restriction"">Central Madrid</a>&nbsp;</strong>is in place. The&nbsp;existing APRs (&Aacute;reas de Prioridad Residencial &nbsp;= areas where residents have priority) be extended and united into one big APR that is called Madrid Central.</p>

<p>
	It will be of informative character for the first two months and will be fully enforced from <strong>February 2019 on</strong>. The APR Central Madrid will cover practically the entire downtown area of Madrid.&nbsp;</p>

<p>
	The standards in the Central Madrid low emission zone are gradually tightened until a zero emission zone is reached in 2025.</p>

<p>
	The Grand Via is planned to be car-free by summer 2019.<br />
	Madrid is one of 4 cities that have stated they wish to remove diesel vehicles from the city. As part of this, the city plans to increase the numbers of access restrictions for private cars.</p>
","Madrid - Emergency Scheme",40.42,-3.7,"4",FALSE,FALSE,FALSE,TRUE
"302","1423","http://urbanaccessregulations.eu/countries-mainmenu-147/norway-mainmenu-197/oslo-emergency-scheme","<p>
	During high pollution events Oslo can implement a diesel ban.</p>

<p>
	The municipality informs with an APP called &#39;Bil i Oslo&#39;&nbsp;24 hours before a possible emergency measure.<br />
	There is a <a class=""new-window nturl"" href=""http://urbanaccessregulations.eu/countries-mainmenu-147/norway-mainmenu-197/oslo-charging-scheme"" title=""Charging Scheme"">Charging Scheme</a> in place in Oslo, as well as a <a class=""new-window nturl"" href=""http://urbanaccessregulations.eu/countries-mainmenu-147/norway-mainmenu-197/oslo"" title=""Low Emission Zone"">Low Emission Zone</a> being planned.<br />
	The city authorities in Oslo are also considering making the centre of the city car-free in 2019. We will include more information when it is confirmed.</p>
","Oslo - Emergency measure",59.91,10.75,"4",FALSE,FALSE,FALSE,TRUE
"303","1470","http://urbanaccessregulations.eu/countries-mainmenu-147/france/grenoble-emergency-scheme","france","Grenoble - Emergency Scheme",45.18,5.72,"4",FALSE,FALSE,FALSE,TRUE
"304","1502","http://urbanaccessregulations.eu/countries-mainmenu-147/france/grenoble-emergency-scheme


","france","Strasbourg - Emergency Scheme",48.57,7.75,"4",FALSE,FALSE,FALSE,TRUE
"305","1702","https://urbanaccessregulations.eu/countries-mainmenu-147/france/annecy-haute-savoie-emergency-scheme","france","Annecy / Haute-Savoie - Emergency Scheme",45.91,6.13,"4",FALSE,FALSE,FALSE,TRUE
"306","1474","http://urbanaccessregulations.eu/countries-mainmenu-147/france/lyon-emergency-scheme","france
","Lyon - Villeurbanne - Emergency Scheme",45.74,4.84,"4",FALSE,FALSE,FALSE,TRUE
"307","1497","http://urbanaccessregulations.eu/countries-mainmenu-147/france/grenoble-emergency-scheme


","france","Lille - Emergency Scheme",50.63,3.06,"4",FALSE,FALSE,FALSE,TRUE
"308","1521","https://urbanaccessregulations.eu/countries-mainmenu-147/france/toulouse","france","Toulouse - Emergency Scheme",43.6,1.44,"4",FALSE,FALSE,FALSE,TRUE
"309","1551","/countries-mainmenu-147/france/rennes","Rennes has an emergency scheme in place during high pollution episodes.","Rennes - Emergency Scheme",48.11,-1.67,"4",FALSE,FALSE,FALSE,TRUE
"310","1541","/countries-mainmenu-147/france/45-countries/france/france-lezs/101-chambery-emergency-scheme","france","Chambery - Emergency Scheme",45.56,5.92,"4",FALSE,FALSE,FALSE,TRUE
"311","1544","/countries-mainmenu-147/spain/valencia-emergency-restriction","Valencia has an emergency scheme that comes into place in cases of high pollution events.","Valencia - emergency restriction",39.47,-0.38,"4",FALSE,FALSE,FALSE,TRUE
"312","1545","/countries-mainmenu-147/spain/valladolid-emergency-restriction","Valldolid has an emergency scheme that comes into place in cases of high pollution events.","Valladolid - emergency restriction",41.65,-4.72,"4",FALSE,FALSE,FALSE,TRUE
"313","1685","https://urbanaccessregulations.eu/countries-mainmenu-147/germany-mainmenu-61/stuttgart-emergency-scheme","","Stuttgart - Emergency Scheme",48.78,9.18,"4",FALSE,FALSE,FALSE,TRUE
"314","1694","https://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/belluno-ar","The Access Regulation (ZTL) of Belluno covers part of the historic center.
<p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 2019.</p>
","Belluno - AR",46.15,12.21,"3",FALSE,FALSE,TRUE,FALSE
"315","1687","http://urbanaccessregulations.eu/countries-mainmenu-147/austria-mainmenu-78/tirol-summer-through-traffic-bans","In the summer, July to mid September, there are though traffic bans on secondary roads in Tirol. Exceptions are for destination and originating traffic and residents only.","Tirol Summer Through Traffic Bans",47.26,11.45,"3",FALSE,FALSE,TRUE,FALSE
"316","1118","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/umbria/spoleto-ar","The Access Regulation (ZTL) of Spoleto covers part of the historic center.","Spoleto - AR",42.74,12.74,"3",FALSE,FALSE,TRUE,FALSE
"317","1673","/countries-mainmenu-147/switzerland/73-europe/switzerland/switzerland-ar/427-zermatt-carfree","CH","Zermatt - carfree",46.02,7.74,"3",FALSE,FALSE,TRUE,FALSE
"318","1671","/countries-mainmenu-147/switzerland/73-europe/switzerland/switzerland-ar/425-stoos-carfree","CH","Stoos - carfree",47,8.69,"3",FALSE,FALSE,TRUE,FALSE
"319","1672","/countries-mainmenu-147/switzerland/73-europe/switzerland/switzerland-ar/426-wengen-carfree","CH","Wengen - carfree",46.6,7.91,"3",FALSE,FALSE,TRUE,FALSE
"320","949","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/emilia-romagna/piacenza-ar","The Access Regulation (ZTL) of Piacenza is divided in four parts: A, B, C and D.<br>
ZTL D allows all vehicles, even without a permit, to transit in direction of Via Roma and Via Sclabrini.

<br><br>There is also an access regulation in place called <a title=""Piacenza""  href=""/countries-mainmenu-147/italy-mainmenu-81/emilia-romagna/piacenza"">Piacenza</a>.<br><br>

<p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>

","Piacenza - AR",45.04,9.7,"3",FALSE,FALSE,TRUE,FALSE
"321","1467","http://urbanaccessregulations.eu/countries-mainmenu-147/spain/palma-ar","Palma in Mallorca/Spain has progressively transformed parts of the historic centre into an access regulated area called ACIRE.<br>
The restricted traffic zones (ACIRE) are special areas where only the traffic of authorized vehicles and other specific vehicles with a permit are allowed to enter.

","Palma - AR",39.56,2.65,"3",FALSE,FALSE,TRUE,FALSE
"322","1226","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/abruzzo-region/lanciano-ar","The Access Regulation (ZTL) of Lanciano covers part of the historic center and is divided in five parts: <br>
- Quartiere Civitanova Sacca<br>
- Quartiere Lancianovecchia<br>
- Quartiere Borgo<br>
- Piazza Plebiscito<br>
- Via Monte Maiella<br>
- Corso Trento e Trieste.","Lanciano - AR",42.23,14.39,"3",FALSE,FALSE,TRUE,FALSE
"323","1227","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/abruzzo-region/pescara-ar","The Access Regulation (ZTL) of Pescara covers part of the historic center.","Pescara - AR",46.06,11.24,"3",FALSE,FALSE,TRUE,FALSE
"324","1022","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/lombardia/rho-ar","The Access Regulation (ZTL) of Rho covers part of the historic center. 
<p><br><br>
	List of Lombardia comunes that are covered within the Lombardia region LEZ can be found <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/lombardia/lombarida-comunes"">here</a>.</p>

<p>
	For more details for the winter LEZs, see the <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/lombardia/outside-the-cities"">Lombardia outside the Cities</a> page.</p>
<br>
<p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>","Rho - AR",45.53,9.04,"3",FALSE,FALSE,TRUE,FALSE
"325","869","http://urbanaccessregulations.eu/countries-mainmenu-147/spain/barcelona","Barcelona also has an <a title=""emergency scheme""  href=""/countries-mainmenu-147/spain/barcelona"">emergency scheme</a> and will have a <a title=""low emission zone""  href=""/countries-mainmenu-147/spain/barcelona"">low emission zone </a> in place.<br>
Barcelona has progressively transformed the historic centre (""Ciutat Vella"") into a pedestrian zone during certain times of the day. The access is regulated with pylons and by a central control unit.<br><br>

Barcelona has also established a concept called <b>superblocks/supermanzanas</b>. This concept keeps transit traffic out of the superblocks. These are defined through a set of basic roads which form a polygon or inner area, and contain within them a public space geared toward the citizen.<br><br>

In these parts of Barcelona the superblock concept has already been established: <br>
- Gracia<br>
- Santa Maria del Mar<br>
- El Born<br><br>

For these parts the concept will be established in the near future:<br>
- Viladecans<br>
- El Prat (Cataluña)<br>
- A Coruña<br>
- Ferrol (Galicia)<br>
- 22@<br>	



","Barcelona - superblocks",41.39,2.16,"3",FALSE,FALSE,TRUE,FALSE
"326","1667","/countries-mainmenu-147/switzerland/73-europe/switzerland/switzerland-ar/421-muerren-carfree","CH","Mürren - carfree",46.55,7.89,"3",FALSE,FALSE,TRUE,FALSE
"327","1668","/countries-mainmenu-147/switzerland/73-europe/switzerland/switzerland-ar/422-riederalp-carfree","CH","Riederalp - carfree",46.37,8.02,"3",FALSE,FALSE,TRUE,FALSE
"328","753","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/trentino-province/rovereto-ar","There is an access regulation in the historic part of Rovereto.","Rovereto - AR",45.88,11.03,"3",FALSE,FALSE,TRUE,FALSE
"329","1045","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/galliate-ar","The Access Regulation (ZTL) of Galliate covers part of the historic center.","Galliate - AR",45.48,8.69,"3",FALSE,FALSE,TRUE,FALSE
"330","1046","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/ivrea-ar","The Access Regulation (ZTL) of Ivrea covers part of the historic center.<br><br>There is also an LEZ in place in <a title=""Ivrea""  href=""/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/ivrea"">Ivrea</a>.","Ivrea - AR",45.47,7.88,"3",FALSE,FALSE,TRUE,FALSE
"331","765","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/trentino-province/pergine-valsugana","There is also a <a title=""Low Emission Zone"" class=""new-window nturl"" href=""/countries-mainmenu-147/italy-mainmenu-81/trentino-province/pergine-valsugana"">Low Emission Zone</a> in Pergine Valsugana.","Pergine Valsugana - AR",46.06,11.24,"3",FALSE,FALSE,TRUE,FALSE
"332","779","http://urbanaccessregulations.eu//countries-mainmenu-147/hungary/budapest","","Budapest - AR",47.5,19.04,"3",FALSE,FALSE,TRUE,FALSE
"333","1531","/countries-mainmenu-147/italy-mainmenu-81/toscana-tuscany/poggiponsi-ar","The Access Regulation (ZTL) of Poggibonsi covers part of the historic center.","Poggibonsi - AR",43.47,11.15,"3",FALSE,FALSE,TRUE,FALSE
"334","1682","http://urbanaccessregulations.eu/countries-mainmenu-147/netherlands-mainmenu-88/rotterdam-ar","There is a lorry ban on the `s-Gravendijkwal road to reduce cut-through traffic and pollution","Rotterdam s-Gravendijkwal - lorry ban",51.92,4.47,"3",FALSE,FALSE,TRUE,FALSE
"335","881","http://urbanaccessregulations.eu/countries-mainmenu-147/finland/helsinki-ar","Currently there are two schemes in place in Helsinki:<br>
an Access Restriction scheme for lorries longer than 12 meters and an <a title=""Environmental Zone"" class=""new-window nturl"" href=""http://urbanaccessregulations.eu/countries-mainmenu-147/finland/helsinki"">Environmental Zone</a> for buses and refuse vehicles.
","Helsinki - AR",60.17,24.94,"3",FALSE,FALSE,TRUE,FALSE
"336","1015","http://urbanaccessregulations.eu/countries-mainmenu-147/germany-mainmenu-61/frankfurt","There is an access regulation in place in the historic centre of Ljubljana.","Ljubljana - AR",50.12,8.68,"3",FALSE,FALSE,TRUE,FALSE
"337","925","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/abruzzo-region/teramo-ar","The Access Regulation (ZTL) of Teramo covers an important part of the historic center.","Teramo - AR",42.66,13.7,"3",FALSE,FALSE,TRUE,FALSE
"338","846","http://urbanaccessregulations.eu/countries-mainmenu-147/united-kingdom-mainmenu-205/london-lorry-control","The London Lorry Control Scheme is often mistakenly referred to as the Lorry Ban. Restrictions are in place on the use of heavy goods vehicles to help minimise noise pollution in residential areas during unsocial hours through restricted use of these roads. The Lorry Control Scheme takes the form of controls on the movement of any heavy goods vehicles over 18 tonnes maximum gross weight at night and weekends within the red boundary on the site map.</p>

","London Lorry Control",51.51,-0.13,"3",FALSE,FALSE,TRUE,FALSE
"339","855","http://urbanaccessregulations.eu/countries-mainmenu-147/czech-republic-mainmenu-448/praha","","Brno - AR",49.19,16.6,"3",FALSE,FALSE,TRUE,FALSE
"340","856","http://urbanaccessregulations.eu/countries-mainmenu-147/ireland/dublin-ar","There has been an access restriction for heavy goods vehicles with 5+ axels in a cordon area of Dublin since February 2007.","Dublin - AR",53.33,-6.25,"3",FALSE,FALSE,TRUE,FALSE
"341","847","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/rome-ar","<p>
	The mayor has banned vehicles from driving through the Italian capital on Sundays in a bid to tackle severe smog. Police have been advised to fine anyone who flouts the tough traffic restrictions.<br />
	<br />
	<b>In August the ZTL is always suspended at <i>night</i> in City Centre, Monti, Testaccio, Trastevere and San Lorenzo because of the summer holidays.</b><br />
	<br />
	There are 6 different schemes in operation in Rome:</p>

<ul>
	<li>
		ZTL City Centre (night and day), covering the main centre of Rome</li>
	<li>
		the Access Regulation (ZTL) of Trastevere (night and day)</li>
	<li>
		San Lorenzo (night),</li>
	<li>
		Testaccio (night)</li>
	<li>
		Tridente (day and night)</li>
	<li>
		Monti (night)</li>
</ul>

<p>
	There is also a Low Emission Zone in <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/rome"" title=""Rome"">Rome</a> and <a class=""new-window nturl"" href=""countries-mainmenu-147/italy-mainmenu-81/lazio-region/rome-coaches"" title=""Roma - Coaches"">Rome - Coaches</a>, an access regulation for tourist buses.<br />
	There is also the possibility of emergency measures on days with extreme pollution, particularly in the winter. Options include banning alternating number plates, or a ban all vehicles. Notification is by the local press.</p>
","Roma (Rome) - AR",41.9,12.5,"3",FALSE,FALSE,TRUE,FALSE
"342","849","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/napoli-ar","<p>
	The ZTL of Napoli consists of 6 parts:</p>

<p>
	ZTL Tarsia-Pignasecca-Dante<br />
	ZTL Belledonne, Martiri, Poerio<br />
	ZTL Centro Antico<br />
	ZTL Morelli, Filangieri, Mille<br />
	ZTL di Chiaia<br />
	ZTL Marechiaro</p>

<p>
	<br />
	There is also an LEZ in place in <a href=""/countries-mainmenu-147/italy-mainmenu-81/napoli"" title=""Napoli"">Napoli</a>.</p>
","Napoli - AR",40.83,14.25,"3",FALSE,FALSE,TRUE,FALSE
"343","1151","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/campania-region/salerno-ar","The Access Regulation (ZTL) of Salerno covers part of the historical center.","Salerno - AR",40.68,14.76,"3",FALSE,FALSE,TRUE,FALSE
"344","850","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/genova-ar","The following 8 Access Regulations (ZTL) are in place in Genova:<br>
- Centro Storico<br>
- Boccadasse<br>
- Bolzaneto<br>
- Castelletto<br>
- Molo<br>
- Nervi<br>
- Rivarolo<br>
- Vernazzola

<br><br>There is also an LEZ in place in <a title=""Genova""  href=""/countries-mainmenu-147/italy-mainmenu-81/genova"">Genova</a>.","Genova - AR",44.41,8.93,"3",FALSE,FALSE,TRUE,FALSE
"345","851","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/torino-ar","<p>
	The access regulation <strong>ZTL Centrale</strong> concerns an important part of the <strong>historic centre</strong>:</p>

<ul>
	<li>
		<strong>ZTL Romana</strong></li>
	<li>
		<strong>ZTL Public transport</strong></li>
	<li>
		<strong>ZTL Pedestrian&nbsp;</strong></li>
</ul>

<p>
	<strong>Outside</strong> of ZTL Centrale is <strong>ZTL Valentino</strong>.<br />
	There is also an LEZ in place in <a href=""/countries-mainmenu-147/italy-mainmenu-81/piemonte-region/torino"" title=""Torino"">Torino</a>.</p> 
<p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/winter-emergency-measures-in-emilia-romagna-lombardia-piemont-and-veneto"" target=""_blank"">winter emergency scheme</a> in place from 1 October 2018 - 31 March 2019.</p>

","Torino - AR",45.08,7.66,"3",FALSE,FALSE,TRUE,FALSE
"346","854","http://urbanaccessregulations.eu/countries-mainmenu-147/czech-republic-mainmenu-448/praha","There are three different schemes in place in Praha.<br>
An LEZ (Low Emission Zone) in <a title=""Praha"" class=""new-window nturl"" href=""http://urbanaccessregulations.eu/countries-mainmenu-147/czech-republic-mainmenu-448/praha"">Praha</a>, a Permit Scheme for <a title=""lorries"" class=""new-window nturl"" href=""http://urbanaccessregulations.eu/countries-mainmenu-147/czech-republic-mainmenu-448/praha-prague-permit"">lorries</a> and an ARS (Access Control Scheme) for coaches/tour buses.","Praha (Prague) Coaches",50.09,14.42,"3",FALSE,FALSE,TRUE,FALSE
"347","852","http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/milano-ar","<p>
	There are several schemes in Milan:</p>

<ul>
	<li>
		<strong>NEW!</strong>&nbsp;<a href=""/countries-mainmenu-147/italy-mainmenu-81/milano-lez-area-b"">Area B</a> is a Low Emission Zone that will be activated the <strong>25 February 2019</strong>. It will cover the entire city of Milan.</li>
	<li>
		<a class=""new-window nturl"" href=""/countries-mainmenu-147/italy-mainmenu-81/milan-area-c-charging-scheme"" title=""Milan C"">Milan C</a>&nbsp;is a combined Low Emission Zone and urban road charging scheme</li>
	<li>
		<a class=""new-window nturl"" href=""/countries-mainmenu-147/italy-mainmenu-81/milano-ar"" title=""Milan - AR"">Milan - AR</a>, an Access Regulation</li>
	<li>
		<a class=""new-window nturl"" href=""/countries-mainmenu-147/italy-mainmenu-81/lombardia/como"" title=""Milan province"">Milan province</a>, the Low Emission Zones of the four provinces of Milan, Como, Varese and Lecco merge to give a &#39;paw print&#39; shaped LEZ (see <a class=""new-window nturl"" href=""http://urbanaccessregulations.eu/countries-mainmenu-147/italy-mainmenu-81/lombardia/milano"" title=""Milan Province"">Milan Province</a>).</li>
	<li>
		short term restrictions are possible, particularly in the winter <a href=""/countries-mainmenu-147/italy-mainmenu-81/lombardia/como"" title=""See the Milan LEZ page"">See the Milan LEZ page</a>. To find out if scheme is operational go <a href=""https://inlinea.cittametropolitana.mi.it/dati_ambientali/pm10/"" target=""_blank"" title=""Milan website about PM10 air pollution"">here</a>.</li>
	<li>
		<a class=""new-window nturl"" href=""/countries-mainmenu-147/italy-mainmenu-81/milan-area-c-charging-scheme"" title=""Milan C"">Milan C</a> now substitutes the <a class=""new-window nturl"" href=""/ecopass"" title=""Milan ecopass"">Milan ecopass</a> that is no longer in operation.</li>
</ul>

<p>
	Emilia Romagna, Lombardia, Piemonte and Veneto have a&nbsp;<a href=""/countries-mainmenu-147/italy-mainmenu-81/322-key-access-regulations/italy-access-regulations/2061-winter-emergency-measures-in-emilia-romagna-lombardia""><b>winter emergency scheme</b></a> in place from 1 October - 31 March.</p>

<p>
	&nbsp;</p>
","Milano - AR",45.47,9.19,"3",FALSE,FALSE,TRUE,FALSE
"348","853","http://urbanaccessregulations.eu/countries-mainmenu-147/czech-republic-mainmenu-448/praha","There are three different schemes in place in Praha. The other two schemes are:<br>
A <a title=""Prague low emission zone"" class=""new-window nturl"" href=""http://urbanaccessregulations.eu/countries-mainmenu-147/czech-republic-mainmenu-448/praha"">low emission zone</a>.<br>
And an access regulation for <a title=""coaches"" class=""new-window nturl"" href=""/countries-mainmenu-147/czech-republic-mainmenu-448/praha-prague-coaches"">tourist buses</a>.","Praha (Prague) - Access Regulation - Lorry LEZ",50.09,14.42,"3",FALSE,FALSE,TRUE,FALSE
"349","857","http://urbanaccessregulations.eu/countries-mainmenu-147/united-kingdom-mainmenu-205/norwich","This ARS (Access Regulation Scheme) denies certain vehicles access to the city centre at certain times.","Reading - AR",51.45,-0.97,"3",FALSE,FALSE,TRUE,FALSE
"350","858","http://urbanaccessregulations.eu/countries-mainmenu-147/poland/krakow","<p>
	Krakow has a large organised parking system in place. The city is also considering a low emission zone. See <a href=""http://zikit.krakow.pl/ogolne/222413,1787,komunikat,konsultacje_projektu_strefy_czystego_transportu_.html"" target=""_blank"">here</a> for more information.</p>

<p>
	There has been a recent Polish Law that allows cities to implement &quot;<strong>clean transport areas</strong>&quot;. These are areas where only electric, hydrogen-powered, CNG and LNG vehicles would be allowed in. So far no city has decided to&nbsp;implement one. Check this page regularly for updates.
","Krakow(Cracow) - AR",50.06,19.94,"3",FALSE,FALSE,TRUE,FALSE
"351","859","http://urbanaccessregulations.eu/countries-mainmenu-147/poland/warsawa","<p> 	Warsaw has an access regulation in place.</p>  <p> 	There has been a recent Polish Law that allows cities to implement &quot;<strong>clean transport areas</strong>&quot;. These are areas where only electric, hydrogen-powered, CNG and LNG vehicles would be allowed in. So far no city has decided to&nbsp;implement one. Check this page regularly for updates.","Warsawa (Warsaw) - AR",52.2,21.01,"3",FALSE,FALSE,TRUE,FALSE
"352","860","http://urbanaccessregulations.eu/countries-mainmenu-147/poland/wroclaw","<p>
	Access regulations for vehicles over 9 tonnes have been in place in Wroclaw since 1st January 2012.</p>

<p>
	There has been a recent Polish Law that allows cities to implement &quot;<strong>clean transport areas</strong>&quot;. These are areas where only electric, hydrogen-powered, CNG and LNG vehicles would be allowed in. So far no city has decided to&nbsp;implement one. Check this page regularly for updates.
","Wroclaw - AR",51.1,17.03,"3",FALSE,FALSE,TRUE,FALSE
"353","865","http://urbanaccessregulations.eu/countries-mainmenu-147/spain/madrid-weight","<p>
	Madrid has various schemes in place:</p>

<ul>
	<li>
		a <a href=""/countries-mainmenu-147/spain/madrid"" title=""low emission zone"">low emission parking scheme</a>&nbsp;that favours less polluting vehicles</li>
	<li>
		a <a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/spain/madrid-access-restriction"">low emission traffic limited zone</a>&nbsp;vehicles have to be owned by residents or zero emission</li>
	<li>
		an <a href=""/countries-mainmenu-147/spain/madrid-odd-and-even-numberplates"">emergency scheme</a>&nbsp;</li>
	<li>
		a <a href=""/countries-mainmenu-147/spain/madrid-weight"" title=""weight restriction"">weight regulation</a></li>
</ul>

<p>
	<strong>NEW! From&nbsp;30 November 2018&nbsp;<a href=""http://urbanaccessregulations.eu/countries-mainmenu-147/spain/madrid-access-restriction"">Central Madrid</a>&nbsp;</strong>is in place. The&nbsp;existing APRs (&Aacute;reas de Prioridad Residencial &nbsp;= areas where residents have priority) be extended and united into one big APR that is called Madrid Central.</p>

<p>
	It will be of informative character for the first two months and will be fully enforced from <strong>February 2019 on</strong>. The APR Central Madrid will cover practically the entire downtown area of Madrid.&nbsp;</p>

<p>
	The standards in the Central Madrid low emission zone are gradually tightened until a zero emission zone is reached in 2025.</p>

<p>
	The Grand Via is planned to be car-free by summer 2019.<br />
	Madrid is one of 4 cities that have stated they wish to remove diesel vehicles from the city. As part of this, the city plans to increase the numbers of access restrictions for private cars.</p>
","Madrid - Weight Restriction",40.42,-3.7,"3",FALSE,FALSE,TRUE,FALSE
"354","866","http://urbanaccessregulations.eu/countries-mainmenu-147/poland/poznan-poznan","<p>
	There is an access regulation for lorries over 3.5 tonnes, 10 tonnes and 16 tonnes to enter city centre of Poznan.</p>

<p>
	There has been a recent Polish Law that allows cities to implement &quot;<strong>clean transport areas</strong>&quot;. These are areas where only electric, hydrogen-powered, CNG and LNG vehicles would be allowed in. So far no city has decided to&nbsp;implement one. Check this page regularly for updates.","Poznan (Poznan) - AR",52.4,16.92,"3",FALSE,FALSE,TRUE,FALSE
"355","867","http://urbanaccessregulations.eu/countries-mainmenu-147/poland/lodz","<p>
	There is a permit &quot;scheme&quot; on the touristic Piotrkowska street. A few selected vehicles can apply for permits to enter an otherwise pedestrian length of road.</p>

<p>
	There has been a recent Polish Law that allows cities to implement &quot;<strong>clean transport areas</strong>&quot;. These are areas where only electric, hydrogen-powered, CNG and LNG vehicles would be allowed in. So far no city has decided to&nbsp;implement one. Check this page regularly for updates.","Lodz (Lodz) - AR",51.75,19.45,"3",FALSE,FALSE,TRUE,FALSE
"356","868","http://urbanaccessregulations.eu/countries-mainmenu-147/romania/bucuresti-bucharest","Vehicles over 5 tonnes can only enter the centre region of Bucharest at a certain time and only with a permit. There is zone A and zone B. The cost of the permit depends on the zone and the weight of the vehicle.","Bucuresti (Bucharest) - AR",44.43,26.1,"3",FALSE,FALSE,TRUE,FALSE
"357","875","http://urbanaccessregulations.eu/countries-mainmenu-147/latvia/riga-wr","There is also a <a title=""vehicle free area in the Old Town of Riga"" class=""new-window nturl"" href=""/countries-mainmenu-147/latvia/riga"">vehicle free area in the Old Town of Riga</a>.","Riga -  Weight R",56.95,24.11,"3",FALSE,FALSE,TRUE,FALSE
"358","888","http://urbanaccessregulations.eu/countries-mainmenu-147/germany-mainmenu-61/dresden-ar","Dresden has an access regulation in place.","Dresden - AR",51.05,13.74,"3",FALSE,FALSE,TRUE,FALSE
